SubGroupIndex,RewardItemIndex,MinValue,EnchantLevel,BiosuitType
4030790062,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790063,1000278,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790063,1000279,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790063,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790063,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790064,1000315,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790064,1000316,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790064,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790064,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790065,1000352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790065,1000353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790065,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790065,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000204,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000241,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000278,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000315,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000205,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000242,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000279,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000316,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790066,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790071,1000205,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790071,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790071,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790072,1000242,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790072,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790072,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790073,1000279,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790073,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790073,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790074,1000316,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790074,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790074,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790075,1000353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790075,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790075,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000205,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000242,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000279,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000316,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790076,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790081,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790081,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790082,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790082,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790083,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790083,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790084,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790084,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790085,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790085,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790086,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790091,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790091,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790091,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790092,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790092,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790092,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790093,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790093,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790093,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790094,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790094,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790094,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790095,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790095,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790095,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790096,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790101,1000205,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790101,1000242,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790101,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790101,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790101,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790101,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790102,1000242,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790102,1000279,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790102,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790102,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790102,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790102,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790103,1000279,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790103,1000316,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790103,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790103,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790103,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790103,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790104,1000316,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790104,1000353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790104,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790104,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790104,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790104,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790105,1000353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790105,1000205,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790105,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790105,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790105,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790105,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000205,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000242,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000279,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000316,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790106,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790111,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790111,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790111,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790111,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790112,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790112,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790112,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790112,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790113,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790113,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790113,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790113,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790114,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790114,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790114,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790114,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790115,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790115,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790115,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790115,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790116,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790121,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790121,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790121,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790121,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790121,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790121,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790122,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790122,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790122,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790122,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790122,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790122,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790123,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790123,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790123,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790123,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790123,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790123,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790124,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790124,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790124,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790124,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790124,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790124,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790125,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790125,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790125,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790125,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790125,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790125,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000317,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790126,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790131,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790131,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790131,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790131,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790132,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790132,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790132,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790132,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790133,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790133,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790133,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790133,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790134,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790134,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790134,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790134,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790135,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790135,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790135,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790135,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790136,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790141,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790141,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790141,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790141,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790141,1000209,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790141,1000246,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790142,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790142,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790142,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790142,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790142,1000246,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790142,1000283,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790143,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790143,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790143,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790143,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790143,1000283,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790143,1000320,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790144,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790144,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790144,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790144,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790144,1000320,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790144,1000357,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790145,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790145,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790145,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790145,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790145,1000357,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790145,1000209,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000318,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000319,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000209,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000246,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000283,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000320,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790146,1000357,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790151,1000206,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790151,1000207,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790151,1000208,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790152,1000243,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790152,1000244,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790152,1000245,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790153,1000280,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790153,1000281,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
4030790153,1000282,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
