CollectionIndex,Hide_WorldIndex,CollectionType,CollectionSeparation,Sort,PeriodCollection,Collection1_ItemGroup,Collection1_EnchantLevel,Collection1_Value,Collection2_ItemGroup,Collection2_EnchantLevel,Collection2_Value,Collection3_ItemGroup,Collection3_EnchantLevel,Collection3_Value,Collection4_ItemGroup,Collection4_EnchantLevel,Collection4_Value,Collection5_ItemGroup,Collection5_EnchantLevel,Collection5_Value,Collection6_ItemGroup,Collection6_EnchantLevel,Collection6_Value,Collection7_ItemGroup,Collection7_EnchantLevel,Collection7_Value,Collection8_ItemGroup,Collection8_EnchantLevel,Collection8_Value,Collection9_ItemGroup,Collection9_EnchantLevel,Collection9_Value,Collection10_ItemGroup,Collection10_EnchantLevel,Collection10_Value,RewardStat1_Type,RewardStat1_Value,RewardStat2_Type,RewardStat2_Value,NameStringIndex,MemoryChipType,MemoryChipItemIcon,MemoryChipIcon,MemoryChipImage,RewardStat3_Type,RewardStat3_Value,ContentsString,Collectrion1_EnchantLevel,Collectrion2_EnchantLevel,Collectrion3_EnchantLevel,Collectrion4_EnchantLevel,Collectrion5_EnchantLevel,Collectrion6_EnchantLevel,Collectrion7_EnchantLevel,Collectrion8_EnchantLevel,Collectrion9_EnchantLevel,Collectrion10_EnchantLevel,NamePTBR,RewardStat1_Enum,RewardStat1_NamePTBR,RewardStat2_Enum,RewardStat2_NamePTBR,RewardStat3_Enum,RewardStat3_NamePTBR
3023,[],1,4,600,False,154751,0,12,154753,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0,ui_itemCollection_Name_3023,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Semente do Conflito 3,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
3024,[],1,4,600,False,154751,0,8,154755,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,ui_itemCollection_Name_3024,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Semente do Conflito 4,STAT_DODGEPOW,Evasão,,,,
3025,[],1,4,600,False,154751,0,15,154755,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,ui_itemCollection_Name_3025,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Semente do Conflito 5,STAT_IMPULSIVEPOW,ATQ de Impacto,,,,
3026,[],1,4,600,False,154753,0,5,154755,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_3026,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conflito Crescente 1,STAT_DEFPOW,DEF,,,,
3027,[],1,4,600,False,154753,0,10,154757,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,ui_itemCollection_Name_3027,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conflito Crescente 2,STAT_WEAPONATKPOW,ATQ da Arma,,,,
3028,[],1,4,600,False,154755,0,10,154757,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,0,ui_itemCollection_Name_3028,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conflito Crescente 3,STAT_CUTTINGRES,DEF de Corte,,,,
3029,[],1,4,600,False,154755,0,15,154757,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0,0,ui_itemCollection_Name_3029,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conflito Crescente 4,STAT_FPRECOVERY,Regen. de FP,,,,
3030,[],1,4,600,False,154751,0,15,154753,0,8,154755,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_3030,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conflito Crescente 5,STAT_DODGEPOW,Evasão,,,,
3031,[],1,4,600,False,154751,0,20,154753,0,10,154755,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,8,0,0,ui_itemCollection_Name_3031,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Batalha Aquecida 1,STAT_F_ADDDMG,Dano Fixo de Força,,,,
3032,[],1,4,600,False,154751,0,25,154753,0,12,154755,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,8,0,0,ui_itemCollection_Name_3032,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Batalha Aquecida 2,STAT_DOUBLE,Taxa Acer. ATQ Máx.,,,,
3033,[],1,4,600,False,154751,0,12,154753,0,8,154757,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0,ui_itemCollection_Name_3033,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Batalha Aquecida 3,STAT_WEAPONATKRES,Res ATQ de Arma,,,,
3034,[],1,4,600,False,154751,0,20,154753,0,10,154757,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,210,0,0,ui_itemCollection_Name_3034,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Batalha Aquecida 4,STAT_MAXHP,HP Máx.,,,,
3035,[],1,4,600,False,154751,0,25,154753,0,12,154757,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_3035,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Batalha Aquecida 5,STAT_ATKPOW,ATQ,,,,
3036,[],1,4,600,False,154753,0,7,154755,0,5,154757,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,0,ui_itemCollection_Name_3036,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Guerra Imutável 1,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar,,,,
3037,[],1,4,600,False,154753,0,15,154755,0,10,154757,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,ui_itemCollection_Name_3037,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Guerra Imutável 2,STAT_CRIRESPOW,Res. a Crítico,,,,
3038,[],1,4,600,False,154753,0,18,154755,0,12,154757,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_3038,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Guerra Imutável 3,STAT_DEFPOW,DEF,,,,
3039,[],1,4,600,False,154753,0,20,154755,0,15,154757,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,ui_itemCollection_Name_3039,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Guerra Imutável 4,STAT_CRIHITPOW,Chance de Crítico,,,,
3040,[],1,4,600,False,154751,0,15,154753,0,10,154755,0,8,154757,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,ui_itemCollection_Name_3040,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Guerra Imutável 5,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
3041,[],1,4,600,False,154751,0,20,154753,0,15,154755,0,10,154757,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_3041,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Declaração de Guerra 1,STAT_HITPOW,Precisão,,,,
3042,[],1,4,600,False,154751,0,20,154753,0,18,154755,0,12,154757,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,0,0,ui_itemCollection_Name_3042,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Declaração de Guerra 2,STAT_ADDDMG,Dano Fixo,,,,
3043,[],1,4,600,False,154751,0,25,154753,0,20,154755,0,15,154757,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_3043,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Declaração de Guerra 3,STAT_ATKPOW,ATQ,,,,
3044,[],1,4,600,False,154751,0,30,154753,0,25,154755,0,18,154757,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_3044,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Declaração de Guerra 4,STAT_DEFPOW,DEF,,,,
3045,[],1,4,600,False,154751,0,35,154753,0,30,154755,0,20,154757,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,ui_itemCollection_Name_3045,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Declaração de Guerra 5,STAT_WEAPONATKPOW,ATQ da Arma,,,,
3046,[],1,4,600,False,154752,0,3,154754,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,6,0,0,ui_itemCollection_Name_3046,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito de Guerra Incendiário 1,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio,,,,
3047,[],1,4,600,False,154752,0,5,154756,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_3047,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito de Guerra Incendiário 2,STAT_DODGEPOW,Evasão,,,,
3048,[],1,4,600,False,154752,0,10,154758,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_3048,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito de Guerra Incendiário 3,STAT_DEFPOW,DEF,,,,
3049,[],1,4,600,False,154754,0,7,154756,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_3049,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito de Guerra Incendiário 4,STAT_HITPOW,Precisão,,,,
3050,[],1,4,600,False,154756,0,5,154758,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_3050,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito de Guerra Incendiário 5,STAT_CRIHITPOW,Chance de Crítico,,,,
3051,[],1,4,600,False,154752,0,5,154754,0,5,154756,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,ui_itemCollection_Name_3051,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Gatilho Muito Esperado 1,STAT_CRIRESPOW,Res. a Crítico,,,,
3052,[],1,4,600,False,154752,0,7,154754,0,7,154758,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,0,0,ui_itemCollection_Name_3052,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Gatilho Muito Esperado 2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar,,,,
3053,[],1,4,600,False,154754,0,7,154756,0,5,154758,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,0,0,ui_itemCollection_Name_3053,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Gatilho Muito Esperado 3,STAT_CONRESRATE,Resistência a Debuff,,,,
3054,[],1,4,600,False,154752,0,7,154754,0,7,154756,0,5,154758,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_3054,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Gatilho Muito Esperado 4,STAT_DEFPOW,DEF,,,,
3055,[],1,4,600,False,154752,0,12,154754,0,10,154756,0,9,154758,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_3055,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Gatilho Muito Esperado 5,STAT_ATKPOW,ATQ,,,,
3056,[],1,4,600,False,154754,0,15,154756,0,10,154758,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,0,0,ui_itemCollection_Name_3056,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Véspera da Guerra 1,STAT_CONHITRATE,Taxa de Acerto de Debuff,,,,
3057,[],1,4,600,False,154752,0,15,154754,0,15,154756,0,10,154758,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_3057,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Véspera da Guerra 2,STAT_CRIHITPOW,Chance de Crítico,,,,
3058,[],1,4,600,False,154752,0,20,154754,0,18,154756,0,12,154758,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,ui_itemCollection_Name_3058,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Véspera da Guerra 3,STAT_ADDDMG,Dano Fixo,,,,
3059,[],1,4,600,False,154752,0,25,154754,0,20,154756,0,15,154758,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,ui_itemCollection_Name_3059,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Véspera da Guerra 4,STAT_DEFPOW,DEF,,,,
3060,[],1,4,600,False,154752,0,30,154754,0,22,154756,0,15,154758,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,ui_itemCollection_Name_3060,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Véspera da Guerra 5,STAT_WEAPONATKPOW,ATQ da Arma,,,,
3061,[],1,4,600,False,154767,0,3,154769,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,0,0,ui_itemCollection_Name_3061,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conspiração no Deserto 1,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio,,,,
3062,[],1,4,600,False,154767,0,12,154769,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,80,0,0,ui_itemCollection_Name_3062,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conspiração no Deserto 2,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item,,,,
3063,[],1,4,600,False,154767,0,8,154771,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2,0,0,ui_itemCollection_Name_3063,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conspiração no Deserto 3,STAT_STIFFRESRATE,Resistência a Cambaleio,,,,
3064,[],1,4,600,False,154767,0,15,154771,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,ui_itemCollection_Name_3064,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conspiração no Deserto 4,STAT_HITPOW,Precisão,,,,
3065,[],1,4,600,False,154769,0,5,154771,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,ui_itemCollection_Name_3065,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Conspiração no Deserto 5,STAT_CUTTINGPOW,ATQ de Corte,,,,
3066,[],1,4,600,False,154769,0,10,154773,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_3066,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Medo é uma Pequena Morte 1,STAT_ATKPOW,ATQ,,,,
3067,[],1,4,600,False,154771,0,15,154773,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,240,0,0,ui_itemCollection_Name_3067,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Medo é uma Pequena Morte 2,STAT_MAXHP,HP Máx.,,,,
3068,[],1,4,600,False,154767,0,20,154769,0,10,154771,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0,ui_itemCollection_Name_3068,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Medo é uma Pequena Morte 3,STAT_PIERCINGRES,DEF Penetr.,,,,
3069,[],1,4,600,False,154767,0,25,154769,0,12,154771,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,0,0,ui_itemCollection_Name_3069,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Medo é uma Pequena Morte 4,STAT_MAXFPRATE,Aumento de FP Máx.,,,,
3070,[],1,4,600,False,154767,0,20,154769,0,10,154773,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2,0,0,ui_itemCollection_Name_3070,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Medo é uma Pequena Morte 5,STAT_GIVECRIDMGINCRATE,Dano Crít.,,,,
3071,[],1,4,600,False,154767,0,25,154769,0,12,154773,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,ui_itemCollection_Name_3071,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Poder Sobre Todas as Coisas 1,STAT_CRIRESPOW,Res. a Crítico,,,,
3072,[],1,4,600,False,154769,0,15,154771,0,10,154773,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,ui_itemCollection_Name_3072,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Poder Sobre Todas as Coisas 2,STAT_CRIDMG,Dano Crítico,,,,
3073,[],1,4,600,False,154769,0,18,154771,0,12,154773,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,6,0,0,ui_itemCollection_Name_3073,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Poder Sobre Todas as Coisas 3,STAT_DOUBLE,Taxa Acer. ATQ Máx.,,,,
3074,[],1,4,600,False,154769,0,20,154771,0,15,154773,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,5,0,0,ui_itemCollection_Name_3074,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Poder Sobre Todas as Coisas 4,STAT_WEAPONATKRES,Res ATQ de Arma,,,,
3075,[],1,4,600,False,154767,0,15,154769,0,10,154771,0,8,154773,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,6,0,0,ui_itemCollection_Name_3075,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Poder Sobre Todas as Coisas 5,STAT_F_ADDDMG,Dano Fixo de Força,,,,
3076,[],1,4,600,False,154767,0,20,154769,0,15,154771,0,10,154773,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,210,0,0,ui_itemCollection_Name_3076,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,"Sejam Eternos, Guerreiros 1",STAT_MAXHP,HP Máx.,,,,
3077,[],1,4,600,False,154767,0,20,154769,0,18,154771,0,12,154773,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_3077,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,"Sejam Eternos, Guerreiros 2",STAT_CRIHITPOW,Chance de Crítico,,,,
3078,[],1,4,600,False,154767,0,25,154769,0,20,154771,0,15,154773,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,ui_itemCollection_Name_3078,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,"Sejam Eternos, Guerreiros 3",STAT_ATKPOW,ATQ,,,,
3079,[],1,4,600,False,154767,0,30,154769,0,25,154771,0,18,154773,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,0,0,ui_itemCollection_Name_3079,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,"Sejam Eternos, Guerreiros 4",STAT_MAXFP,FP Máx.,,,,
3080,[],1,4,600,False,154767,0,35,154769,0,30,154771,0,20,154773,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,ui_itemCollection_Name_3080,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,"Sejam Eternos, Guerreiros 5",STAT_DEFPOW,DEF,,,,
3081,[],1,4,600,False,154768,0,3,154770,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,6,0,0,ui_itemCollection_Name_3081,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Oposto de Medo 1,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
3082,[],1,4,600,False,154768,0,12,154770,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,6,0,0,ui_itemCollection_Name_3082,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Oposto do Medo 2,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área,,,,
3083,[],1,4,600,False,154768,0,8,154772,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,6,0,0,ui_itemCollection_Name_3083,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Oposto do Medo 3,STAT_P_DEFPIERCE,Penetração de DEF Física,,,,
3084,[],1,4,600,False,154768,0,15,154772,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,ui_itemCollection_Name_3084,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Oposto do Medo 4,STAT_ATKPOW,ATQ,,,,
3085,[],1,4,600,False,154770,0,5,154772,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,6,0,0,ui_itemCollection_Name_3085,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Oposto do Medo 5,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
3086,[],1,4,600,False,154770,0,10,154774,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_3086,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,O Crânio e o Fanático 1,STAT_DEFPOW,DEF,,,,
3087,[],1,4,600,False,154772,0,15,154774,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,ui_itemCollection_Name_3087,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,O Crânio e o Fanático 2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
3088,[],1,4,600,False,154768,0,20,154770,0,10,154772,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,ui_itemCollection_Name_3088,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,O Crânio e o Fanático 3,STAT_CRIRESPOW,Res. a Crítico,,,,
3089,[],1,4,600,False,154768,0,25,154770,0,12,154772,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_3089,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,O Crânio e o Fanático 4,STAT_CRIHITPOW,Chance de Crítico,,,,
3090,[],1,4,600,False,154768,0,20,154770,0,10,154774,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_3090,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,O Crânio e o Fanático 5,STAT_HITPOW,Precisão,,,,
3091,[],1,4,600,False,154768,0,25,154770,0,12,154774,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_3091,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essência da Esperança 1,STAT_DODGEPOW,Evasão,,,,
3092,[],1,4,600,False,154770,0,15,154772,0,10,154774,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,0,0,ui_itemCollection_Name_3092,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essência da Esperança 2,STAT_CONRESRATE,Resistência a Debuff,,,,
3093,[],1,4,600,False,154770,0,18,154772,0,12,154774,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,0,0,ui_itemCollection_Name_3093,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essência de Esperança 3,STAT_CONHITRATE,Taxa de Acerto de Debuff,,,,
3094,[],1,4,600,False,154770,0,20,154772,0,15,154774,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,240,0,0,ui_itemCollection_Name_3094,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essência da Esperança 4,STAT_MAXHP,HP Máx.,,,,
3095,[],1,4,600,False,154768,0,15,154770,0,10,154772,0,8,154774,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_3095,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essência de Esperança 5,STAT_DEFPOW,DEF,,,,
3096,[],1,4,600,False,154768,0,20,154770,0,15,154772,0,10,154774,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,0,0,ui_itemCollection_Name_3096,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Uma Batalha por Honra 1,STAT_WEAPONATKRES,Res ATQ de Arma,,,,
3097,[],1,4,600,False,154768,0,20,154770,0,18,154772,0,12,154774,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,0,0,ui_itemCollection_Name_3097,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Uma Batalha por Honra 2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar,,,,
3098,[],1,4,600,False,154768,0,25,154770,0,20,154772,0,15,154774,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,ui_itemCollection_Name_3098,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Uma Batalha por Honra 3,STAT_ADDDMG,Dano Fixo,,,,
3099,[],1,4,600,False,154768,0,30,154770,0,25,154772,0,18,154774,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,ui_itemCollection_Name_3099,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Uma Batalha por Honra 4,STAT_DEFPOW,DEF,,,,
3100,[],1,4,600,False,154768,0,35,154770,0,30,154772,0,20,154774,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,ui_itemCollection_Name_3100,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Uma Batalha por Honra 5,STAT_WEAPONATKPOW,ATQ da Arma,,,,
