CollectionIndex,Number,StatType,StatValue,StatEnum,StatNamePTBR
300085,3,104,2,STAT_P_ADDDMG,Dano Físico Fixo
300086,3,91,30,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
300087,3,99,2,STAT_WEAPONATKRES,Res ATQ de Arma
300088,3,9,2,STAT_P_HITPOW,Precisão Física
300089,3,100,2,STAT_NORMAL_DOUBLE,Taxa Acer. ATQ Nor. MÁX
300090,3,20,2,STAT_F_ATKPOW,ATQ de Força
300091,3,101,2,STAT_SKILL_DOUBLE,Taxa Acer. ATQ de Hab. MÁX
300092,3,7,2,STAT_P_ATKPOW,ATQ Físico
300093,3,22,2,STAT_F_HITPOW,Precisão de Força
300094,3,10,2,STAT_P_CRIHITPOW,Taxa Crít. FÍS
300095,3,23,2,STAT_F_CRIHITPOW,Taxa Crít. FOR
300096,3,104,2,STAT_P_ADDDMG,Dano Físico Fixo
300097,3,149,3,STAT_STIFFRESRATE,Resistência a Cambaleio
300098,2,85,2,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
300099,2,147,3,STAT_FPUSEDEC,Redução de Consumo de FP
300100,2,162,2,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
300101,2,8,2,STAT_P_DEFPOW,DEF Física
300102,2,21,2,STAT_F_DEFPOW,DEF de Força
300103,2,105,2,STAT_F_ADDDMG,Dano Fixo de Força
300104,2,66,100,STAT_CONHITRATE,Taxa de Acerto de Debuff
300105,2,102,2,STAT_DOUBLE,Taxa Acer. ATQ Máx.
300106,2,37,120,STAT_MAXHP,HP Máx.
300107,2,67,100,STAT_CONRESRATE,Resistência a Debuff
300108,3,147,2,STAT_FPUSEDEC,Redução de Consumo de FP
300109,3,23,1,STAT_F_CRIHITPOW,Taxa Crít. FOR
300110,3,148,2,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
300111,3,10,1,STAT_P_CRIHITPOW,Taxa Crít. FÍS
300112,3,37,180,STAT_MAXHP,HP Máx.
300113,3,85,3,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
300114,3,78,2,STAT_CUTTINGPOW,ATQ de Corte
300115,3,76,2,STAT_IMPULSIVEPOW,ATQ de Impacto
300116,3,74,2,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
300117,3,37,210,STAT_MAXHP,HP Máx.
300118,3,159,4,STAT_P_DEFPIERCE,Penetração de DEF Física
300119,3,107,2,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
300120,3,108,2,STAT_F_SUBDMG,Res. Dano Força Fixo
300121,3,162,4,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
300122,3,85,4,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
300123,3,177,2,STAT_UG_HACKINGRESRATE,Resistência a Hackeamento
300124,3,151,2,STAT_PVE_ADDDMG,Dano Fixo PvE
300125,3,37,270,STAT_MAXHP,HP Máx.
300126,3,178,2,STAT_UG_RESTRICTIONHITRATE,Taxa de Acerto de Restrição
300127,3,152,2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
300128,3,23,3,STAT_F_CRIHITPOW,Taxa Crít. FOR
300129,3,98,3,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
300130,3,10,3,STAT_P_CRIHITPOW,Taxa Crít. FÍS
300131,3,99,3,STAT_WEAPONATKRES,Res ATQ de Arma
300132,3,37,300,STAT_MAXHP,HP Máx.
300133,3,148,4,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
300134,3,147,4,STAT_FPUSEDEC,Redução de Consumo de FP
300135,3,121,200,STAT_SLEEPHITRATE,Taxa de Acerto de Sono
300136,3,126,200,STAT_PULLHITRATE,Taxa de Acerto de Puxão
300137,3,124,200,STAT_KNOCKBACKHITRATE,Taxa de Acerto de Repulsão
300138,3,115,200,STAT_SKILLDMGINCRATE_ALL,Aum. de Dano de Hab.
300139,3,132,200,STAT_SLEEPRESRATE,Resistência a Sono
300140,3,113,200,STAT_P_DODGEPOWRATE,Aumento de Evasão Física
300141,3,83,2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
300142,3,115,200,STAT_SKILLDMGINCRATE_ALL,Aum. de Dano de Hab.
300143,3,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
300144,3,98,2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
300145,3,105,4,STAT_F_ADDDMG,Dano Fixo de Força
300146,3,99,2,STAT_WEAPONATKRES,Res ATQ de Arma
300147,3,40,2,STAT_DODGEPOW,Evasão
320001,0,0,0,,
320002,0,0,0,,
320003,0,0,0,,
320004,0,0,0,,
320005,0,0,0,,
320006,0,0,0,,
320007,0,0,0,,
320008,0,0,0,,
320009,0,0,0,,
320010,0,0,0,,
320011,0,0,0,,
320012,0,0,0,,
320013,0,0,0,,
320014,0,0,0,,
320015,0,0,0,,
320016,0,0,0,,
320017,0,0,0,,
320018,0,0,0,,
320019,0,0,0,,
320020,0,0,0,,
320021,0,0,0,,
320022,0,0,0,,
320023,0,0,0,,
320024,0,0,0,,
320025,0,0,0,,
320026,0,0,0,,
320027,0,0,0,,
320028,0,0,0,,
320029,0,0,0,,
320030,0,0,0,,
320031,0,0,0,,
320032,0,0,0,,
320033,0,0,0,,
320034,0,0,0,,
320035,0,0,0,,
320036,0,0,0,,
320037,0,0,0,,
320038,0,0,0,,
320039,0,0,0,,
320040,0,0,0,,
320041,0,0,0,,
320042,0,0,0,,
320043,0,0,0,,
320044,0,0,0,,
320045,1,148,2,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
320046,0,0,0,,
320047,0,0,0,,
320048,0,0,0,,
320049,0,0,0,,
320050,0,0,0,,
320051,2,42,2,STAT_CRIRESPOW,Res. a Crítico
320052,2,105,2,STAT_F_ADDDMG,Dano Fixo de Força
320053,1,35,2,STAT_ATKPOW,ATQ
320054,2,41,2,STAT_CRIHITPOW,Chance de Crítico
320055,0,0,0,,
320056,1,90,200,STAT_EXPDROPINCRATE,Ganho de EXP
320057,0,0,0,,
320058,2,33,2,STAT_WEAPONATKPOW,ATQ da Arma
320059,1,150,2,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio
320060,2,37,60,STAT_MAXHP,HP Máx.
320061,2,36,2,STAT_DEFPOW,DEF
320062,3,22,2,STAT_F_HITPOW,Precisão de Força
320063,3,144,10,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma
320064,3,151,2,STAT_PVE_ADDDMG,Dano Fixo PvE
320065,3,9,2,STAT_P_HITPOW,Precisão Física
320066,3,152,2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
320067,3,108,1,STAT_F_SUBDMG,Res. Dano Força Fixo
320068,3,79,2,STAT_PIERCINGRES,DEF Penetr.
320069,3,75,2,STAT_IMPULSIVERES,DEF de Impacto
320070,3,77,2,STAT_CUTTINGRES,DEF de Corte
320071,3,107,1,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
320072,3,131,100,STAT_PROVOCATIONRESRATE,Resistência a Provocação
320073,3,93,1,STAT_GIVECRIDMGINCRATE,Dano Crít.
320074,3,156,2,STAT_F_CRIRESPOW,Res. Crít. FOR
320075,3,105,2,STAT_F_ADDDMG,Dano Fixo de Força
320076,3,155,2,STAT_P_CRIRESPOW,Res. Crít. FÍS
320077,2,161,3,STAT_SKILLDMGINC_SINGLE,Dano Fixo de Alvo Único
320078,2,37,180,STAT_MAXHP,HP Máx.
320079,2,134,100,STAT_SILENCERESRATE,Resistência a Silêncio
320080,2,160,3,STAT_F_DEFPIERCE,Penetração de DEF de Força
320081,2,123,100,STAT_SILENCEHITRATE,Taxa de Acerto de Silêncio
320082,2,20,2,STAT_F_ATKPOW,ATQ de Força
320083,2,9,2,STAT_P_HITPOW,Precisão Física
320084,2,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
320085,2,22,2,STAT_F_HITPOW,Precisão de Força
320086,2,7,2,STAT_P_ATKPOW,ATQ Físico
320087,3,22,1,STAT_F_HITPOW,Precisão de Força
320088,3,149,2,STAT_STIFFRESRATE,Resistência a Cambaleio
320089,3,9,1,STAT_P_HITPOW,Precisão Física
320090,3,149,2,STAT_STIFFRESRATE,Resistência a Cambaleio
320091,3,150,2,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio
320092,3,99,2,STAT_WEAPONATKRES,Res ATQ de Arma
320093,3,83,1,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
320094,3,147,2,STAT_FPUSEDEC,Redução de Consumo de FP
320095,3,37,210,STAT_MAXHP,HP Máx.
320096,3,148,2,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
320097,3,151,2,STAT_PVE_ADDDMG,Dano Fixo PvE
320098,3,101,4,STAT_SKILL_DOUBLE,Taxa Acer. ATQ de Hab. MÁX
320099,3,100,4,STAT_NORMAL_DOUBLE,Taxa Acer. ATQ Nor. MÁX
320100,3,37,240,STAT_MAXHP,HP Máx.
320101,3,152,2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
320102,3,162,4,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
320103,3,38,2,STAT_HITPOW,Precisão
320104,3,37,270,STAT_MAXHP,HP Máx.
320105,3,105,4,STAT_F_ADDDMG,Dano Fixo de Força
320106,3,40,2,STAT_DODGEPOW,Evasão
320107,3,102,6,STAT_DOUBLE,Taxa Acer. ATQ Máx.
320108,3,83,3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
320109,3,38,3,STAT_HITPOW,Precisão
320110,3,37,300,STAT_MAXHP,HP Máx.
320111,3,105,6,STAT_F_ADDDMG,Dano Fixo de Força
320112,3,162,6,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
320113,3,83,2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
320114,3,91,50,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
320115,3,159,6,STAT_P_DEFPIERCE,Penetração de DEF Física
320116,3,74,1,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
320117,3,79,1,STAT_PIERCINGRES,DEF Penetr.
320118,3,78,1,STAT_CUTTINGPOW,ATQ de Corte
320119,3,75,1,STAT_IMPULSIVERES,DEF de Impacto
320120,3,76,1,STAT_IMPULSIVEPOW,ATQ de Impacto
320121,3,77,1,STAT_CUTTINGRES,DEF de Corte
320122,3,40,3,STAT_DODGEPOW,Evasão
320123,3,164,50,STAT_SKILLDMGDEC_SINGLE,Resistência a Dano Fixo de Hab. de Alvo Único
320124,3,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
320125,3,67,100,STAT_CONRESRATE,Resistência a Debuff
320126,3,105,4,STAT_F_ADDDMG,Dano Fixo de Força
320127,3,66,100,STAT_CONHITRATE,Taxa de Acerto de Debuff
320128,3,38,2,STAT_HITPOW,Precisão
320129,3,39,12,STAT_CRIDMG,Dano Crítico
340001,0,0,0,,
340002,1,39,2,STAT_CRIDMG,Dano Crítico
340003,0,0,0,,
340004,2,106,2,STAT_ADDDMG,Dano Fixo
340005,1,91,10,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
340006,1,38,2,STAT_HITPOW,Precisão
340007,2,38,2,STAT_HITPOW,Precisão
340008,2,37,60,STAT_MAXHP,HP Máx.
340009,1,83,1,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
340010,1,162,2,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
340011,0,0,0,,
340012,0,0,0,,
340013,0,0,0,,
340014,1,91,10,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
340015,0,0,0,,
340016,0,0,0,,
340017,0,0,0,,
340018,0,0,0,,
340019,0,0,0,,
340020,2,36,2,STAT_DEFPOW,DEF
340021,0,0,0,,
340022,0,0,0,,
340023,0,0,0,,
340024,0,0,0,,
340025,0,0,0,,
340026,1,91,5,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
340027,0,0,0,,
340028,0,0,0,,
340029,0,0,0,,
340030,0,0,0,,
340031,0,0,0,,
340032,1,40,2,STAT_DODGEPOW,Evasão
340033,0,0,0,,
340034,0,0,0,,
340035,0,0,0,,
340036,0,0,0,,
340037,0,0,0,,
340038,0,0,0,,
340039,0,0,0,,
340040,0,0,0,,
340041,0,0,0,,
340042,0,0,0,,
340043,0,0,0,,
340044,0,0,0,,
340045,0,0,0,,
340046,0,0,0,,
340047,0,0,0,,
340048,0,0,0,,
340049,0,0,0,,
340050,0,0,0,,
340051,0,0,0,,
340052,0,0,0,,
340053,0,0,0,,
340054,0,0,0,,
340055,0,0,0,,
340056,0,0,0,,
340057,0,0,0,,
340058,0,0,0,,
340059,0,0,0,,
340060,0,0,0,,
340061,0,0,0,,
340062,0,0,0,,
340063,0,0,0,,
340064,0,0,0,,
340065,0,0,0,,
340066,0,0,0,,
340067,0,0,0,,
340068,0,0,0,,
340069,0,0,0,,
340070,0,0,0,,
340071,0,0,0,,
340072,3,99,1,STAT_WEAPONATKRES,Res ATQ de Arma
340073,0,0,0,,
340074,0,0,0,,
340075,0,0,0,,
340076,0,0,0,,
340077,0,0,0,,
340078,0,0,0,,
340079,0,0,0,,
340080,0,0,0,,
340081,3,79,1,STAT_PIERCINGRES,DEF Penetr.
340082,3,39,8,STAT_CRIDMG,Dano Crítico
340083,3,78,1,STAT_CUTTINGPOW,ATQ de Corte
340084,3,75,1,STAT_IMPULSIVERES,DEF de Impacto
340085,3,74,1,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
340086,3,76,1,STAT_IMPULSIVEPOW,ATQ de Impacto
340087,3,77,1,STAT_CUTTINGRES,DEF de Corte
340088,2,93,1,STAT_GIVECRIDMGINCRATE,Dano Crít.
340089,2,151,2,STAT_PVE_ADDDMG,Dano Fixo PvE
340090,2,152,2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
340091,3,40,1,STAT_DODGEPOW,Evasão
340092,3,37,80,STAT_MAXHP,HP Máx.
340093,3,164,50,STAT_SKILLDMGDEC_SINGLE,Resistência a Dano Fixo de Hab. de Alvo Único
340094,3,115,100,STAT_SKILLDMGINCRATE_ALL,Aum. de Dano de Hab.
340095,2,108,2,STAT_F_SUBDMG,Res. Dano Força Fixo
340096,2,101,4,STAT_SKILL_DOUBLE,Taxa Acer. ATQ de Hab. MÁX
340097,2,107,2,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
340098,2,100,4,STAT_NORMAL_DOUBLE,Taxa Acer. ATQ Nor. MÁX
340099,2,103,4,STAT_DOUBLERES,Res ATQ Máx.
340100,2,104,4,STAT_P_ADDDMG,Dano Físico Fixo
340101,3,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
340102,3,39,6,STAT_CRIDMG,Dano Crítico
340103,3,105,4,STAT_F_ADDDMG,Dano Fixo de Força
340104,3,20,2,STAT_F_ATKPOW,ATQ de Força
340105,3,7,2,STAT_P_ATKPOW,ATQ Físico
340106,0,0,0,,
340107,0,0,0,,
340108,0,0,0,,
340109,0,0,0,,
340110,2,101,2,STAT_SKILL_DOUBLE,Taxa Acer. ATQ de Hab. MÁX
340111,2,79,2,STAT_PIERCINGRES,DEF Penetr.
340112,2,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
340113,2,22,3,STAT_F_HITPOW,Precisão de Força
340114,2,98,2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
340115,2,152,2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
340116,2,151,2,STAT_PVE_ADDDMG,Dano Fixo PvE
340117,2,77,2,STAT_CUTTINGRES,DEF de Corte
340118,2,7,2,STAT_P_ATKPOW,ATQ Físico
340119,2,20,2,STAT_F_ATKPOW,ATQ de Força
340120,2,21,4,STAT_F_DEFPOW,DEF de Força
340121,2,8,4,STAT_P_DEFPOW,DEF Física
340122,3,99,4,STAT_WEAPONATKRES,Res ATQ de Arma
340123,3,39,6,STAT_CRIDMG,Dano Crítico
340124,3,9,3,STAT_P_HITPOW,Precisão Física
340125,3,162,2,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
340126,3,10,2,STAT_P_CRIHITPOW,Taxa Crít. FÍS
340127,3,83,2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
340128,3,108,3,STAT_F_SUBDMG,Res. Dano Força Fixo
340129,3,99,3,STAT_WEAPONATKRES,Res ATQ de Arma
340130,3,107,3,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
340131,3,23,2,STAT_F_CRIHITPOW,Taxa Crít. FOR
340132,3,162,3,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
340133,3,159,3,STAT_P_DEFPIERCE,Penetração de DEF Física
340134,3,36,1,STAT_DEFPOW,DEF
340135,3,99,3,STAT_WEAPONATKRES,Res ATQ de Arma
340136,3,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
340137,3,163,40,STAT_SKILLDMGINC_ALL,Dano de Hab. Fixa
340138,3,105,4,STAT_F_ADDDMG,Dano Fixo de Força
340139,3,42,3,STAT_CRIRESPOW,Res. a Crítico
340140,3,99,4,STAT_WEAPONATKRES,Res ATQ de Arma
340141,3,75,2,STAT_IMPULSIVERES,DEF de Impacto
340142,3,85,3,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
340143,3,37,100,STAT_MAXHP,HP Máx.
340144,3,9,3,STAT_P_HITPOW,Precisão Física
340145,3,22,3,STAT_F_HITPOW,Precisão de Força
350001,0,0,0,,
350002,0,0,0,,
350003,0,0,0,,
350004,0,0,0,,
350005,0,0,0,,
350006,0,0,0,,
350007,0,0,0,,
350008,0,0,0,,
350009,2,9,1,STAT_P_HITPOW,Precisão Física
350010,2,79,2,STAT_PIERCINGRES,DEF Penetr.
350011,2,108,1,STAT_F_SUBDMG,Res. Dano Força Fixo
350012,2,78,2,STAT_CUTTINGPOW,ATQ de Corte
350013,0,0,0,,
350014,0,0,0,,
350015,2,76,2,STAT_IMPULSIVEPOW,ATQ de Impacto
350016,2,74,2,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
350017,0,0,0,,
350018,0,0,0,,
350019,0,0,0,,
350020,2,76,2,STAT_IMPULSIVEPOW,ATQ de Impacto
350021,2,77,2,STAT_CUTTINGRES,DEF de Corte
350022,2,22,1,STAT_F_HITPOW,Precisão de Força
350023,2,9,1,STAT_P_HITPOW,Precisão Física
350024,2,151,1,STAT_PVE_ADDDMG,Dano Fixo PvE
350025,3,152,1,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
350026,3,37,120,STAT_MAXHP,HP Máx.
350027,3,20,1,STAT_F_ATKPOW,ATQ de Força
350028,3,8,1,STAT_P_DEFPOW,DEF Física
350029,3,21,1,STAT_F_DEFPOW,DEF de Força
350030,3,7,1,STAT_P_ATKPOW,ATQ Físico
360001,0,0,0,,
360002,0,0,0,,
360003,0,0,0,,
360004,0,0,0,,
360005,1,115,50,STAT_SKILLDMGINCRATE_ALL,Aum. de Dano de Hab.
360006,0,0,0,,
360007,0,0,0,,
360008,0,0,0,,
360009,1,91,5,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
360010,0,0,0,,
360011,0,0,0,,
360012,0,0,0,,
360013,0,0,0,,
360014,1,156,1,STAT_F_CRIRESPOW,Res. Crít. FOR
360015,2,155,1,STAT_P_CRIRESPOW,Res. Crít. FÍS
360016,0,0,0,,
360017,0,0,0,,
360018,1,20,1,STAT_F_ATKPOW,ATQ de Força
360019,0,0,0,,
360020,2,7,1,STAT_P_ATKPOW,ATQ Físico
360021,0,0,0,,
360022,0,0,0,,
360023,2,77,1,STAT_CUTTINGRES,DEF de Corte
360024,2,90,50,STAT_EXPDROPINCRATE,Ganho de EXP
360025,1,41,1,STAT_CRIHITPOW,Chance de Crítico
360026,1,40,1,STAT_DODGEPOW,Evasão
360027,2,21,1,STAT_F_DEFPOW,DEF de Força
360028,2,22,1,STAT_F_HITPOW,Precisão de Força
360029,1,35,1,STAT_ATKPOW,ATQ
360030,1,91,5,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
360031,2,37,60,STAT_MAXHP,HP Máx.
360032,2,36,2,STAT_DEFPOW,DEF
360033,0,0,0,,
360034,1,39,2,STAT_CRIDMG,Dano Crítico
360035,0,0,0,,
360036,2,106,2,STAT_ADDDMG,Dano Fixo
360037,1,91,10,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
360038,1,38,2,STAT_HITPOW,Precisão
360039,2,38,2,STAT_HITPOW,Precisão
360040,2,37,60,STAT_MAXHP,HP Máx.
360041,1,83,1,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
360042,1,162,2,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
360043,0,0,0,,
360044,0,0,0,,
360045,1,35,3,STAT_ATKPOW,ATQ
360046,1,37,90,STAT_MAXHP,HP Máx.
360047,2,39,2,STAT_CRIDMG,Dano Crítico
360048,2,58,50,STAT_SKILLREUSEDECRATE_ALL,Red. de Tempo Rec. de Hab.
360049,2,38,1,STAT_HITPOW,Precisão
360050,2,99,2,STAT_WEAPONATKRES,Res ATQ de Arma
360051,2,42,1,STAT_CRIRESPOW,Res. a Crítico
360052,2,89,50,STAT_CREDITDROPINCRATE,Ganho Créditos
360053,2,95,1,STAT_MAXFP,FP Máx.
360054,2,83,1,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
360055,2,105,2,STAT_F_ADDDMG,Dano Fixo de Força
360056,2,42,1,STAT_CRIRESPOW,Res. a Crítico
360057,2,95,1,STAT_MAXFP,FP Máx.
360058,2,98,3,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
360059,2,40,2,STAT_DODGEPOW,Evasão
360060,2,102,2,STAT_DOUBLE,Taxa Acer. ATQ Máx.
360061,2,41,2,STAT_CRIHITPOW,Chance de Crítico
360062,2,89,100,STAT_CREDITDROPINCRATE,Ganho Créditos
360063,2,38,2,STAT_HITPOW,Precisão
360064,0,0,0,,
360065,0,0,0,,
360066,0,0,0,,
360067,0,0,0,,
360068,0,0,0,,
360069,2,91,30,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
360070,2,85,2,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
360071,2,93,1,STAT_GIVECRIDMGINCRATE,Dano Crít.
360072,2,96,2,STAT_MAXFPRATE,Aumento de FP Máx.
360073,2,97,2,STAT_FPRECOVERY,Regen. de FP
360074,3,151,2,STAT_PVE_ADDDMG,Dano Fixo PvE
360075,3,148,2,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
360076,3,147,2,STAT_FPUSEDEC,Redução de Consumo de FP
360077,3,152,2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
360078,3,149,2,STAT_STIFFRESRATE,Resistência a Cambaleio
360079,3,8,1,STAT_P_DEFPOW,DEF Física
360080,3,108,2,STAT_F_SUBDMG,Res. Dano Força Fixo
360081,3,107,2,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
360082,3,23,2,STAT_F_CRIHITPOW,Taxa Crít. FOR
360083,3,21,1,STAT_F_DEFPOW,DEF de Força
360084,3,10,2,STAT_P_CRIHITPOW,Taxa Crít. FÍS
360085,3,104,2,STAT_P_ADDDMG,Dano Físico Fixo
360086,3,100,2,STAT_NORMAL_DOUBLE,Taxa Acer. ATQ Nor. MÁX
360087,3,103,2,STAT_DOUBLERES,Res ATQ Máx.
360088,3,108,1,STAT_F_SUBDMG,Res. Dano Força Fixo
360089,3,149,2,STAT_STIFFRESRATE,Resistência a Cambaleio
360090,3,93,2,STAT_GIVECRIDMGINCRATE,Dano Crít.
360091,3,107,1,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
360092,3,101,2,STAT_SKILL_DOUBLE,Taxa Acer. ATQ de Hab. MÁX
360093,3,150,2,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio
360094,2,103,2,STAT_DOUBLERES,Res ATQ Máx.
360095,2,124,200,STAT_KNOCKBACKHITRATE,Taxa de Acerto de Repulsão
360096,2,120,200,STAT_PROVOCATIONHITRATE,Taxa de Acerto de Provocação
360097,2,169,200,STAT_HEALDEC,Diminuição da Rec. de Hab. de Cura
360098,2,104,2,STAT_P_ADDDMG,Dano Físico Fixo
360099,2,168,200,STAT_HEALINCRATE,Aumento de Rec. de Cura
360100,2,121,200,STAT_SLEEPHITRATE,Taxa de Acerto de Sono
360101,2,8,2,STAT_P_DEFPOW,DEF Física
360102,2,101,4,STAT_SKILL_DOUBLE,Taxa Acer. ATQ de Hab. MÁX
360103,2,21,2,STAT_F_DEFPOW,DEF de Força
360104,2,100,4,STAT_NORMAL_DOUBLE,Taxa Acer. ATQ Nor. MÁX
360105,2,66,100,STAT_CONHITRATE,Taxa de Acerto de Debuff
360106,2,157,3,STAT_P_CRIRESPOWRATE,Aum. de Res Crít. FÍS
360107,2,67,100,STAT_CONRESRATE,Resistência a Debuff
360108,2,158,4,STAT_F_CRIRESPOWRATE,Aum. de Res Crít. FOR
360109,2,8,4,STAT_P_DEFPOW,DEF Física
360110,2,151,4,STAT_PVE_ADDDMG,Dano Fixo PvE
360111,2,21,4,STAT_F_DEFPOW,DEF de Força
360112,2,152,4,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
360113,2,83,3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
360114,0,0,0,,
360115,0,0,0,,
360116,0,0,0,,
360117,0,0,0,,
360118,0,0,0,,
360119,2,76,2,STAT_IMPULSIVEPOW,ATQ de Impacto
360120,2,78,2,STAT_CUTTINGPOW,ATQ de Corte
360121,2,104,2,STAT_P_ADDDMG,Dano Físico Fixo
360122,2,74,2,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
360123,2,103,2,STAT_DOUBLERES,Res ATQ Máx.
360124,3,107,2,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
360125,3,10,2,STAT_P_CRIHITPOW,Taxa Crít. FÍS
360126,3,23,2,STAT_F_CRIHITPOW,Taxa Crít. FOR
360127,3,85,4,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
360128,3,108,2,STAT_F_SUBDMG,Res. Dano Força Fixo
360129,3,159,4,STAT_P_DEFPIERCE,Penetração de DEF Física
360130,3,37,270,STAT_MAXHP,HP Máx.
360131,3,151,2,STAT_PVE_ADDDMG,Dano Fixo PvE
360132,3,21,2,STAT_F_DEFPOW,DEF de Força
360133,3,7,2,STAT_P_ATKPOW,ATQ Físico
360134,3,162,4,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
360135,3,8,2,STAT_P_DEFPOW,DEF Física
360136,3,152,2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
360137,3,20,2,STAT_F_ATKPOW,ATQ de Força
360138,3,37,270,STAT_MAXHP,HP Máx.
360139,0,0,0,,
360140,0,0,0,,
360141,0,0,0,,
360142,0,0,0,,
360143,0,0,0,,
360144,2,9,2,STAT_P_HITPOW,Precisão Física
360145,2,121,100,STAT_SLEEPHITRATE,Taxa de Acerto de Sono
360146,2,37,210,STAT_MAXHP,HP Máx.
360147,2,22,2,STAT_F_HITPOW,Precisão de Força
360148,2,132,100,STAT_SLEEPRESRATE,Resistência a Sono
360149,3,78,3,STAT_CUTTINGPOW,ATQ de Corte
360150,3,76,3,STAT_IMPULSIVEPOW,ATQ de Impacto
360151,3,74,3,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
360152,3,20,2,STAT_F_ATKPOW,ATQ de Força
