NPCIndex,NPCNamePTBR,NPCLevel,RewardIndex,SubGroupIndex,EXPBaseMin,ObservedTarget,DifferenceFromObserved
6511105,Variante Darv Thanat,84,1205206,1000020086,26919,16303,10616
6511106,Variante de Larva Infernal Darv,84,1205207,1000020086,26919,16303,10616
6511107,Darv Cão Carmesim,100,1205208,61000020102,73519,16303,57216
6511108,Regenerador Carmesim Darv,100,1205209,61000020102,73519,16303,57216
6511109,Darv Arremessador Carmesim,100,1205210,61000020102,73519,16303,57216
6511110,Lagarto Infectado Selvagem,108,1205211,61000020110,116669,16303,100366
6511111,Lambedor Infectado Selvagem,92,1205212,1000020094,45919,16303,29616
6511112,Estilhaçador Infectado Selvagem,84,1205213,1000020086,26919,16303,10616
6511113,Cão Carmesim Selvagem,100,1205214,61000020102,73519,16303,57216
6511201,Dixif Thanat,108,1205215,61000020110,116669,16303,100366
6511202,Variante Dixif Malpas,108,1205216,61000020110,116669,16303,100366
6511203,Dixif Malpas,92,1205217,1000020094,45919,16303,29616
6511204,Lambedor Dixif,92,1205218,1000020094,45919,16303,29616
6511205,Variante Dixif Thanat,84,1205219,1000020086,26919,16303,10616
6511206,Variante de Larva Infernal Dixif,84,1205220,1000020086,26919,16303,10616
6511207,Dixif Cão Carmesim,100,1205221,61000020102,73519,16303,57216
6511208,Dixif Regenerador Carmesim,100,1205222,61000020102,73519,16303,57216
6511209,Dixif Arremessador Carmesim,100,1205223,61000020102,73519,16303,57216
6511210,Lagarto Infectado Selvagem,108,1205224,61000020110,116669,16303,100366
6511211,Lambedor Infectado Selvagem,92,1205225,1000020094,45919,16303,29616
6511212,Estilhaçador Infectado Selvagem,84,1205226,1000020086,26919,16303,10616
6511213,Cão Carmesim Selvagem,100,1205227,61000020102,73519,16303,57216
6511301,Ishav Thanat,108,1205228,61000020110,116669,16303,100366
6511302,Variante Ishav Malpas,108,1205229,61000020110,116669,16303,100366
6511303,Ishav Malpas,92,1205230,1000020094,45919,16303,29616
6511304,Ishav Licker,92,1205231,1000020094,45919,16303,29616
6511305,Variante Ishav Thanat,84,1205232,1000020086,26919,16303,10616
6511306,Variante de Larva Infernal Ishav,84,1205233,1000020086,26919,16303,10616
6511307,Ishav Cão Carmesim,100,1205234,61000020102,73519,16303,57216
6511308,Regenerador Carmesim Ishav,100,1205235,61000020102,73519,16303,57216
6511309,Ishav Arremessador Carmesim,100,1205236,61000020102,73519,16303,57216
6511310,Lagarto Infectado Selvagem,108,1205237,61000020110,116669,16303,100366
6511311,Lambe-Infectado Selvagem,92,1205238,1000020094,45919,16303,29616
6511312,Estilhaçador Infectado Selvagem,84,1205239,1000020086,26919,16303,10616
6511313,Cão Carmesim Selvagem,100,1205240,61000020102,73519,16303,57216
6511401,Uterv Thanat,108,1205241,61000020110,116669,16303,100366
6511402,Variante Uterv Malpas,108,1205242,61000020110,116669,16303,100366
6511403,Uterv Malpas,92,1205243,1000020094,45919,16303,29616
6511404,Lambedor Uterv,92,1205244,1000020094,45919,16303,29616
6511405,Variante Uterv Thanat,84,1205245,1000020086,26919,16303,10616
6511406,Variante de Larva Infernal Uterv,84,1205246,1000020086,26919,16303,10616
6511407,Uterv Cão Carmesim,100,1205247,61000020102,73519,16303,57216
6511408,Uterv Regenerador Carmesim,100,1205248,61000020102,73519,16303,57216
6511409,Uterv Arremessador Carmesim,100,1205249,61000020102,73519,16303,57216
6511410,Lagarto Infectado Selvagem,108,1205250,61000020110,116669,16303,100366
6511411,Lambe-Infectado Selvagem,92,1205251,1000020094,45919,16303,29616
6511412,Estilhaçador Infectado Selvagem,84,1205252,1000020086,26919,16303,10616
6511413,Cão Carmesim Selvagem,100,1205253,61000020102,73519,16303,57216
6511501,Naruuv Thanat,108,1205254,61000020110,116669,16303,100366
6511502,Variante Naruuv Malpas,108,1205255,61000020110,116669,16303,100366
6511503,Naruuv Malpas,92,1205256,1000020094,45919,16303,29616
6511504,Lambedor Naruuv,92,1205257,1000020094,45919,16303,29616
6511505,Variante Naruuv Thanat,84,1205258,1000020086,26919,16303,10616
6511506,Variante de Larva Infernal Naruuv,84,1205259,1000020086,26919,16303,10616
6511507,Naruuv Cão Carmesim,100,1205260,61000020102,73519,16303,57216
6511508,Regenerador Carmesim Naruuv,100,1205261,61000020102,73519,16303,57216
6511509,Naruuv Arremessador Carmesim,100,1205262,61000020102,73519,16303,57216
6511510,Lagarto Infectado Selvagem,108,1205263,61000020110,116669,16303,100366
6511511,Lambe-Infectado Selvagem,92,1205264,1000020094,45919,16303,29616
6511512,Estilhaçador Infectado Selvagem,84,1205265,1000020086,26919,16303,10616
6511513,Cão Carmesim Selvagem,100,1205266,61000020102,73519,16303,57216
6511601,Bayav Thanat,108,1205267,61000020110,116669,16303,100366
6511602,Variante Bayav Malpas,108,1205268,61000020110,116669,16303,100366
6511603,Bayav Malpas,92,1205269,1000020094,45919,16303,29616
6511604,Bayav Licker,92,1205270,1000020094,45919,16303,29616
6511605,Variante Bayav Thanat,84,1205271,1000020086,26919,16303,10616
6511606,Variante de Larva Infernal Bayav,84,1205272,1000020086,26919,16303,10616
6511607,Cão Carmesim Bayav,100,1205273,61000020102,73519,16303,57216
6511608,Regenerador Carmesim Bayav,100,1205274,61000020102,73519,16303,57216
6511609,Arremessador Carmesim Bayav,100,1205275,61000020102,73519,16303,57216
6511610,Lagarto Infectado Selvagem,108,1205276,61000020110,116669,16303,100366
6511611,Lambe-Infectado Selvagem,92,1205277,1000020094,45919,16303,29616
6511612,Estilhaçador Infectado Selvagem,84,1205278,1000020086,26919,16303,10616
6511613,Cão Carmesim Selvagem,100,1205279,61000020102,73519,16303,57216
375301,Magni Infectado,104,1205280,61000020106,90169,16303,73866
375302,Regenerador Magni,104,1205281,61000020106,90169,16303,73866
375303,Magni Thanat,108,1205282,61000020110,116669,16303,100366
375304,Magni Malpas,108,1205283,61000020110,116669,16303,100366
375305,Sniper Magni Snatcher,112,1205284,61000020114,147169,16303,130866
375306,Assaltante Magni Snatcher,112,1205285,61000020114,147169,16303,130866
375307,Magni Guerreiro Nether,116,1205286,61000020118,181669,16303,165366
375308,Sentinela Nether Magni,116,1205287,61000020118,181669,16303,165366
375309,Aniquilador Nether Magni,116,1205288,61000020118,181669,16303,165366
375312,Larva Selvagem,104,1205289,61000020106,90169,16303,73866
375313,Lagarto Selvagem,108,1205290,61000020110,116669,16303,100366
375314,Pathfinder Desenfreado,112,1205291,61000020114,147169,16303,130866
375315,Fantasma Blindado Enfurecido,116,1205292,61000020118,181669,16303,165366
375316,Hnos Infectados,104,1205293,61000020106,90169,16303,73866
375317,Regenerador Hnos,104,1205294,61000020106,90169,16303,73866
375318,Hnos Thanat,108,1205295,61000020110,116669,16303,100366
375319,Hnos Malpas,108,1205296,61000020110,116669,16303,100366
375320,Hnos Snatcher Sniper,112,1205297,61000020114,147169,16303,130866
375321,Hnos Snatcher Raider,112,1205298,61000020114,147169,16303,130866
375322,Hnos Guerreiro Nether,116,1205299,61000020118,181669,16303,165366
375323,Hnos Sentinela Nether,116,1205300,61000020118,181669,16303,165366
375324,Hnos Aniquilador Nether,116,1205301,61000020118,181669,16303,165366
375327,Larva Selvagem,104,1205302,61000020106,90169,16303,73866
375328,Lagarto Selvagem,108,1205303,61000020110,116669,16303,100366
375329,Pathfinder Desenfreado,112,1205304,61000020114,147169,16303,130866
375330,Fantasma Blindado Enfurecido,116,1205305,61000020118,181669,16303,165366
375331,Veig Infectado,104,1205306,61000020106,90169,16303,73866
375332,Regenerador Veig,104,1205307,61000020106,90169,16303,73866
375333,Veig Thanat,108,1205308,61000020110,116669,16303,100366
375334,Veig Malpas,108,1205309,61000020110,116669,16303,100366
375335,Sniper Veig Snatcher,112,1205310,61000020114,147169,16303,130866
375336,Veig Saqueador Raider,112,1205311,61000020114,147169,16303,130866
375337,Veig Guerreiro Nether,116,1205312,61000020118,181669,16303,165366
375338,Veig Sentinela Nether,116,1205313,61000020118,181669,16303,165366
375339,Veig Aniquilador Nether,116,1205314,61000020118,181669,16303,165366
375342,Larva Selvagem,104,1205315,61000020106,90169,16303,73866
375343,Lagarto Selvagem,108,1205316,61000020110,116669,16303,100366
375344,Pathfinder Desenfreado,112,1205317,61000020114,147169,16303,130866
375345,Fantasma Blindado Enfurecido,116,1205318,61000020118,181669,16303,165366
375346,Basiir Infectado,104,1205319,61000020106,90169,16303,73866
375347,Regenerador Basiir,104,1205320,61000020106,90169,16303,73866
375348,Basiir Thanat,108,1205321,61000020110,116669,16303,100366
375349,Basiir Malpas,108,1205322,61000020110,116669,16303,100366
375350,Sniper Ladrão Basiir,112,1205323,61000020114,147169,16303,130866
375351,Invasor Saqueador Basiir,112,1205324,61000020114,147169,16303,130866
375352,Basiir Guerreiro Nether,116,1205325,61000020118,181669,16303,165366
375353,Basiir Sentinela Nether,116,1205326,61000020118,181669,16303,165366
375354,Basiir Aniquilador Nether,116,1205327,61000020118,181669,16303,165366
375357,Larva Selvagem,104,1205328,61000020106,90169,16303,73866
375358,Lagarto Selvagem,108,1205329,61000020110,116669,16303,100366
375359,Pathfinder Desenfreado,112,1205330,61000020114,147169,16303,130866
375360,Fantasma Blindado Enfurecido,116,1205331,61000020118,181669,16303,165366
375361,Vidar Infectado,104,1205332,61000020106,90169,16303,73866
375362,Regenerador Vidar,104,1205333,61000020106,90169,16303,73866
375363,Vidar Thanat,108,1205334,61000020110,116669,16303,100366
375364,Vidar Malpas,108,1205335,61000020110,116669,16303,100366
375365,Sniper Vidar Snatcher,112,1205336,61000020114,147169,16303,130866
375366,Assaltante Vidar Snatcher,112,1205337,61000020114,147169,16303,130866
375367,Vidar Guerreiro Nether,116,1205338,61000020118,181669,16303,165366
375368,Sentinela Nether Vidar,116,1205339,61000020118,181669,16303,165366
375369,Aniquilador Nether Vidar,116,1205340,61000020118,181669,16303,165366
375372,Larva Selvagem,104,1205341,61000020106,90169,16303,73866
375373,Lagarto Selvagem,108,1205342,61000020110,116669,16303,100366
375374,Pathfinder Desenfreado,112,1205343,61000020114,147169,16303,130866
375375,Fantasma Blindado Enfurecido,116,1205344,61000020118,181669,16303,165366
375376,Rimaud Infectado,104,1205345,61000020106,90169,16303,73866
375377,Regenerador Rimaud,104,1205346,61000020106,90169,16303,73866
375378,Rimaud Thanat,108,1205347,61000020110,116669,16303,100366
375379,Rimaud Malpas,108,1205348,61000020110,116669,16303,100366
375380,Sniper Rimaud Snatcher,112,1205349,61000020114,147169,16303,130866
375381,Rimaud Saqueador Raider,112,1205350,61000020114,147169,16303,130866
375382,Rimaud Guerreiro Nether,116,1205351,61000020118,181669,16303,165366
375383,Rimaud Sentinela Nether,116,1205352,61000020118,181669,16303,165366
375384,Aniquilador Nether Rimaud,116,1205353,61000020118,181669,16303,165366
375387,Larva Selvagem,104,1205354,61000020106,90169,16303,73866
375388,Lagarto Selvagem,108,1205355,61000020110,116669,16303,100366
375389,Pathfinder Desenfreado,112,1205356,61000020114,147169,16303,130866
375390,Fantasma Blindado Enfurecido,116,1205357,61000020118,181669,16303,165366
3435101,Gigas,86,1213000,3000020003,1345950,16303,1329647
3435102,Morposi,86,1213001,3000020003,1345950,16303,1329647
3435201,Gigas,90,1213002,3000020004,1710950,16303,1694647
3435202,Morposi,90,1213003,3000020004,1710950,16303,1694647
3435301,Gigas,94,1213004,3000020005,2115950,16303,2099647
3435302,Morposi,94,1213005,3000020005,2115950,16303,2099647
3435401,Gigas,98,1213006,3000020006,2560950,16303,2544647
3435402,Morposi,98,1213007,3000020006,2560950,16303,2544647
3435118,Cão Carmesim,86,1214000,3000020008,87486,16303,71183
3435119,Larva Infernal Carmesim,86,1214001,3000020008,87486,16303,71183
3435120,Arremessador Carmesim,86,1214002,3000020008,87486,16303,71183
3435218,Cão Carmesim,90,1214003,3000020009,111211,16303,94908
3435219,Larva Infernal Carmesim,90,1214004,3000020009,111211,16303,94908
3435220,Arremessador Carmesim,90,1214005,3000020009,111211,16303,94908
3435318,Cão Carmesim,94,1214006,3000020010,154888,16303,138585
3435319,Larva Infernal Carmesim,94,1214007,3000020010,154888,16303,138585
3435320,Arremessador Carmesim,94,1214008,3000020010,154888,16303,138585
3435418,Cão Carmesim,98,1214009,3000020011,204876,16303,188573
3435419,Larva Infernal Carmesim,98,1214010,3000020011,204876,16303,188573
3435420,Arremessador Carmesim,98,1214011,3000020011,204876,16303,188573
395101,,40,1300000,27000020002,477,16303,-15826
395102,,40,1300001,27000020002,477,16303,-15826
395103,,40,1300002,27000020002,477,16303,-15826
395104,,40,1300003,27000020002,477,16303,-15826
395105,,40,1300004,27000020002,477,16303,-15826
395106,,40,1300005,27000020002,477,16303,-15826
395107,,40,1300006,27000020002,477,16303,-15826
395108,,40,1300007,27000020002,477,16303,-15826
395109,,40,1300008,27000020002,477,16303,-15826
395201,,45,1300009,27000020003,1077,16303,-15226
395202,,45,1300010,27000020003,1077,16303,-15226
395203,,45,1300011,27000020003,1077,16303,-15226
395204,,45,1300012,27000020003,1077,16303,-15226
395205,,45,1300013,27000020003,1077,16303,-15226
395206,,45,1300014,27000020003,1077,16303,-15226
395207,,45,1300015,27000020003,1077,16303,-15226
395208,,45,1300016,27000020003,1077,16303,-15226
395209,,45,1300017,27000020003,1077,16303,-15226
395301,,50,1300018,27000020004,2337,16303,-13966
395302,,50,1300019,27000020004,2337,16303,-13966
395303,,50,1300020,27000020004,2337,16303,-13966
395304,,50,1300021,27000020004,2337,16303,-13966
395305,,50,1300022,27000020004,2337,16303,-13966
395306,,50,1300023,27000020004,2337,16303,-13966
395307,,50,1300024,27000020004,2337,16303,-13966
395308,,50,1300025,27000020004,2337,16303,-13966
395309,,50,1300026,27000020004,2337,16303,-13966
395401,,55,1300027,27000020005,3807,16303,-12496
395402,,55,1300028,27000020005,3807,16303,-12496
395403,,55,1300029,27000020005,3807,16303,-12496
395404,,55,1300030,27000020005,3807,16303,-12496
395405,,55,1300031,27000020005,3807,16303,-12496
395406,,55,1300032,27000020005,3807,16303,-12496
395407,,55,1300033,27000020005,3807,16303,-12496
395408,,55,1300034,27000020005,3807,16303,-12496
395409,,55,1300035,27000020005,3807,16303,-12496
395501,,60,1300036,27000020006,5307,16303,-10996
395502,,60,1300037,27000020006,5307,16303,-10996
395503,,60,1300038,27000020006,5307,16303,-10996
395504,,60,1300039,27000020006,5307,16303,-10996
395505,,60,1300040,27000020006,5307,16303,-10996
395506,,60,1300041,27000020006,5307,16303,-10996
395507,,60,1300042,27000020006,5307,16303,-10996
395508,,60,1300043,27000020006,5307,16303,-10996
395509,,60,1300044,27000020006,5307,16303,-10996
395601,,65,1300045,27000020007,10107,16303,-6196
395602,,65,1300046,27000020007,10107,16303,-6196
395603,,65,1300047,27000020007,10107,16303,-6196
395604,,65,1300048,27000020007,10107,16303,-6196
395605,,65,1300049,27000020007,10107,16303,-6196
395606,,65,1300050,27000020007,10107,16303,-6196
395607,,65,1300051,27000020007,10107,16303,-6196
395608,,65,1300052,27000020007,10107,16303,-6196
395609,,65,1300053,27000020007,10107,16303,-6196
395701,,70,1300054,27000020008,19707,16303,3404
395702,,70,1300055,27000020008,19707,16303,3404
395703,,70,1300056,27000020008,19707,16303,3404
395704,,70,1300057,27000020008,19707,16303,3404
395705,,70,1300058,27000020008,19707,16303,3404
395706,,70,1300059,27000020008,19707,16303,3404
395707,,70,1300060,27000020008,19707,16303,3404
395708,,70,1300061,27000020008,19707,16303,3404
395709,,70,1300062,27000020008,19707,16303,3404
395801,,75,1300063,27000020009,32607,16303,16304
395802,,75,1300064,27000020009,32607,16303,16304
395803,,75,1300065,27000020009,32607,16303,16304
395804,,75,1300066,27000020009,32607,16303,16304
395805,,75,1300067,27000020009,32607,16303,16304
395806,,75,1300068,27000020009,32607,16303,16304
395807,,75,1300069,27000020009,32607,16303,16304
395808,,75,1300070,27000020009,32607,16303,16304
395809,,75,1300071,27000020009,32607,16303,16304
395901,,80,1300072,27000020010,52407,16303,36104
395902,,80,1300073,27000020010,52407,16303,36104
395903,,80,1300074,27000020010,52407,16303,36104
395904,,80,1300075,27000020010,52407,16303,36104
395905,,80,1300076,27000020010,52407,16303,36104
395906,,80,1300077,27000020010,52407,16303,36104
395907,,80,1300078,27000020010,52407,16303,36104
395908,,80,1300079,27000020010,52407,16303,36104
395909,,80,1300080,27000020010,52407,16303,36104
3910101,Caçador de Presentes,40,1300081,27000020002,477,16303,-15826
3910102,Caçador Delinquente,40,1300082,27000020002,477,16303,-15826
3910103,Arremessador de Bola de Neve,40,1300083,27000020002,477,16303,-15826
3910104,Ladrão de Doces,40,1300084,27000020002,477,16303,-15826
3910105,Árvore Excessivamente Próspera,40,1300085,27000020002,477,16303,-15826
3910106,Caixa de Presente Fugitiva,40,1300086,27000020002,477,16303,-15826
3910107,Renas em Greve,40,1300087,27000020002,477,16303,-15826
3910108,Decoração de Árvore Brilhante,40,1300088,27000020002,477,16303,-15826
3910109,Boneco de Neve de Terror de Três Camadas,40,1300089,27000020002,477,16303,-15826
3910110,Decoração de Árvore Furiosa,40,1300090,27000020002,477,16303,-15826
3910111,Espectador Flem,40,1300091,27000020002,477,16303,-15826
3910112,Decoração de Árvore Furiosa,40,1300092,27000020002,477,16303,-15826
3910113,Boneco de Neve de Dois Níveis Furioso,40,1300093,27000020002,477,16303,-15826
3910114,Decoração de Árvore Ardente,40,1300094,27000020002,477,16303,-15826
3910115,Vítima Chuti,40,1300095,27000020002,477,16303,-15826
3910116,Rena Fugitiva,40,1300096,27000020002,477,16303,-15826
3910201,Caçador de Presentes,45,1300097,27000020003,1077,16303,-15226
3910202,Caçador Delinquente,45,1300098,27000020003,1077,16303,-15226
3910203,Arremessador de Bola de Neve,45,1300099,27000020003,1077,16303,-15226
3910204,Ladrão de Doces,45,1300100,27000020003,1077,16303,-15226
3910205,Árvore Excessivamente Próspera,45,1300101,27000020003,1077,16303,-15226
3910206,Caixa de Presente Fugitiva,45,1300102,27000020003,1077,16303,-15226
3910207,Renas em Greve,45,1300103,27000020003,1077,16303,-15226
3910208,Decoração de Árvore Brilhante,45,1300104,27000020003,1077,16303,-15226
3910209,Boneco de Neve de Terror de Três Camadas,45,1300105,27000020003,1077,16303,-15226
3910210,Decoração de Árvore Furiosa,45,1300106,27000020003,1077,16303,-15226
3910211,Espectador Flem,45,1300107,27000020003,1077,16303,-15226
3910212,Decoração de Árvore Furiosa,45,1300108,27000020003,1077,16303,-15226
3910213,Boneco de Neve de Dois Níveis Furioso,45,1300109,27000020003,1077,16303,-15226
3910214,Decoração de Árvore Ardente,45,1300110,27000020003,1077,16303,-15226
3910215,Vítima Chuti,45,1300111,27000020003,1077,16303,-15226
3910216,Rena Fugitiva,45,1300112,27000020003,1077,16303,-15226
3910301,Caçador de Presentes,50,1300113,27000020004,2337,16303,-13966
3910302,Caçador Delinquente,50,1300114,27000020004,2337,16303,-13966
3910303,Arremessador de Bola de Neve,50,1300115,27000020004,2337,16303,-13966
3910304,Ladrão de Doces,50,1300116,27000020004,2337,16303,-13966
3910305,Árvore Excessivamente Próspera,50,1300117,27000020004,2337,16303,-13966
3910306,Caixa de Presente Fugitiva,50,1300118,27000020004,2337,16303,-13966
3910307,Renas em Greve,50,1300119,27000020004,2337,16303,-13966
3910308,Decoração de Árvore Brilhante,50,1300120,27000020004,2337,16303,-13966
3910309,Boneco de Neve de Terror de Três Camadas,50,1300121,27000020004,2337,16303,-13966
3910310,Decoração de Árvore Furiosa,50,1300122,27000020004,2337,16303,-13966
3910311,Espectador Flem,50,1300123,27000020004,2337,16303,-13966
3910312,Decoração de Árvore Furiosa,50,1300124,27000020004,2337,16303,-13966
3910313,Boneco de Neve de Dois Níveis Furioso,50,1300125,27000020004,2337,16303,-13966
3910314,Decoração de Árvore Ardente,50,1300126,27000020004,2337,16303,-13966
3910315,Vítima Chuti,50,1300127,27000020004,2337,16303,-13966
3910316,Rena Fugitiva,50,1300128,27000020004,2337,16303,-13966
3910401,Caçador de Presentes,55,1300129,27000020005,3807,16303,-12496
3910402,Caçador Delinquente,55,1300130,27000020005,3807,16303,-12496
3910403,Arremessador de Bola de Neve,55,1300131,27000020005,3807,16303,-12496
3910404,Ladrão de Doces,55,1300132,27000020005,3807,16303,-12496
3910405,Árvore Excessivamente Próspera,55,1300133,27000020005,3807,16303,-12496
3910406,Caixa de Presente Fugitiva,55,1300134,27000020005,3807,16303,-12496
3910407,Renas em Greve,55,1300135,27000020005,3807,16303,-12496
3910408,Decoração de Árvore Brilhante,55,1300136,27000020005,3807,16303,-12496
3910409,Boneco de Neve de Terror de Três Camadas,55,1300137,27000020005,3807,16303,-12496
3910410,Decoração de Árvore Furiosa,55,1300138,27000020005,3807,16303,-12496
3910411,Espectador Flem,55,1300139,27000020005,3807,16303,-12496
3910412,Decoração de Árvore Furiosa,55,1300140,27000020005,3807,16303,-12496
3910413,Boneco de Neve de Dois Níveis Furioso,55,1300141,27000020005,3807,16303,-12496
3910414,Decoração de Árvore Ardente,55,1300142,27000020005,3807,16303,-12496
3910415,Vítima Chuti,55,1300143,27000020005,3807,16303,-12496
3910416,Rena Fugitiva,55,1300144,27000020005,3807,16303,-12496
3910501,Caçador de Presentes,60,1300145,27000020006,5307,16303,-10996
3910502,Caçador Delinquente,60,1300146,27000020006,5307,16303,-10996
3910503,Arremessador de Bola de Neve,60,1300147,27000020006,5307,16303,-10996
3910504,Ladrão de Doces,60,1300148,27000020006,5307,16303,-10996
3910505,Árvore Excessivamente Próspera,60,1300149,27000020006,5307,16303,-10996
3910506,Caixa de Presente Fugitiva,60,1300150,27000020006,5307,16303,-10996
3910507,Renas em Greve,60,1300151,27000020006,5307,16303,-10996
3910508,Decoração de Árvore Brilhante,60,1300152,27000020006,5307,16303,-10996
3910509,Boneco de Neve de Terror de Três Camadas,60,1300153,27000020006,5307,16303,-10996
3910510,Decoração de Árvore Furiosa,60,1300154,27000020006,5307,16303,-10996
3910511,Espectador Flem,60,1300155,27000020006,5307,16303,-10996
3910512,Decoração de Árvore Furiosa,60,1300156,27000020006,5307,16303,-10996
3910513,Boneco de Neve de Dois Níveis Furioso,60,1300157,27000020006,5307,16303,-10996
3910514,Decoração de Árvore Ardente,60,1300158,27000020006,5307,16303,-10996
3910515,Vítima Chuti,60,1300159,27000020006,5307,16303,-10996
3910516,Rena Fugitiva,60,1300160,27000020006,5307,16303,-10996
3910601,Caçador de Presentes,65,1300161,27000020007,10107,16303,-6196
3910602,Caçador Delinquente,65,1300162,27000020007,10107,16303,-6196
3910603,Arremessador de Bola de Neve,65,1300163,27000020007,10107,16303,-6196
3910604,Ladrão de Doces,65,1300164,27000020007,10107,16303,-6196
3910605,Árvore Excessivamente Próspera,65,1300165,27000020007,10107,16303,-6196
3910606,Caixa de Presente Fugitiva,65,1300166,27000020007,10107,16303,-6196
3910607,Renas em Greve,65,1300167,27000020007,10107,16303,-6196
3910608,Decoração de Árvore Brilhante,65,1300168,27000020007,10107,16303,-6196
3910609,Boneco de Neve de Terror de Três Camadas,65,1300169,27000020007,10107,16303,-6196
3910610,Decoração de Árvore Furiosa,65,1300170,27000020007,10107,16303,-6196
3910611,Espectador Flem,65,1300171,27000020007,10107,16303,-6196
3910612,Decoração de Árvore Furiosa,65,1300172,27000020007,10107,16303,-6196
3910613,Boneco de Neve de Dois Níveis Furioso,65,1300173,27000020007,10107,16303,-6196
3910614,Decoração de Árvore Ardente,65,1300174,27000020007,10107,16303,-6196
3910615,Vítima Chuti,65,1300175,27000020007,10107,16303,-6196
3910616,Rena Fugitiva,65,1300176,27000020007,10107,16303,-6196
3910701,Caçador de Presentes,70,1300177,27000020008,19707,16303,3404
3910702,Caçador Delinquente,70,1300178,27000020008,19707,16303,3404
3910703,Arremessador de Bola de Neve,70,1300179,27000020008,19707,16303,3404
3910704,Ladrão de Doces,70,1300180,27000020008,19707,16303,3404
3910705,Árvore Excessivamente Próspera,70,1300181,27000020008,19707,16303,3404
3910706,Caixa de Presente Fugitiva,70,1300182,27000020008,19707,16303,3404
3910707,Renas em Greve,70,1300183,27000020008,19707,16303,3404
3910708,Decoração de Árvore Brilhante,70,1300184,27000020008,19707,16303,3404
3910709,Boneco de Neve de Terror de Três Camadas,70,1300185,27000020008,19707,16303,3404
3910710,Decoração de Árvore Furiosa,70,1300186,27000020008,19707,16303,3404
3910711,Espectador Flem,70,1300187,27000020008,19707,16303,3404
3910712,Decoração de Árvore Furiosa,70,1300188,27000020008,19707,16303,3404
3910713,Boneco de Neve de Dois Níveis Furioso,70,1300189,27000020008,19707,16303,3404
3910714,Decoração de Árvore Ardente,70,1300190,27000020008,19707,16303,3404
3910715,Vítima Chuti,70,1300191,27000020008,19707,16303,3404
3910716,Rena Fugitiva,70,1300192,27000020008,19707,16303,3404
3910801,Caçador de Presentes,75,1300193,27000020009,32607,16303,16304
3910802,Caçador Delinquente,75,1300194,27000020009,32607,16303,16304
3910803,Arremessador de Bola de Neve,75,1300195,27000020009,32607,16303,16304
3910804,Ladrão de Doces,75,1300196,27000020009,32607,16303,16304
3910805,Árvore Excessivamente Próspera,75,1300197,27000020009,32607,16303,16304
3910806,Caixa de Presente Fugitiva,75,1300198,27000020009,32607,16303,16304
3910807,Renas em Greve,75,1300199,27000020009,32607,16303,16304
3910808,Decoração de Árvore Brilhante,75,1300200,27000020009,32607,16303,16304
3910809,Boneco de Neve de Terror de Três Camadas,75,1300201,27000020009,32607,16303,16304
3910810,Decoração de Árvore Furiosa,75,1300202,27000020009,32607,16303,16304
3910811,Espectador Flem,75,1300203,27000020009,32607,16303,16304
3910812,Decoração de Árvore Furiosa,75,1300204,27000020009,32607,16303,16304
3910813,Boneco de Neve de Dois Níveis Furioso,75,1300205,27000020009,32607,16303,16304
3910814,Decoração de Árvore Ardente,75,1300206,27000020009,32607,16303,16304
3910815,Vítima Chuti,75,1300207,27000020009,32607,16303,16304
3910816,Rena Fugitiva,75,1300208,27000020009,32607,16303,16304
3910901,Caçador de Presentes,80,1300209,27000020010,52407,16303,36104
3910902,Caçador Delinquente,80,1300210,27000020010,52407,16303,36104
3910903,Arremessador de Bola de Neve,80,1300211,27000020010,52407,16303,36104
3910904,Ladrão de Doces,80,1300212,27000020010,52407,16303,36104
3910905,Árvore Excessivamente Próspera,80,1300213,27000020010,52407,16303,36104
3910906,Caixa de Presente Fugitiva,80,1300214,27000020010,52407,16303,36104
3910907,Renas em Greve,80,1300215,27000020010,52407,16303,36104
3910908,Decoração de Árvore Brilhante,80,1300216,27000020010,52407,16303,36104
3910909,Boneco de Neve de Terror de Três Camadas,80,1300217,27000020010,52407,16303,36104
3910910,Decoração de Árvore Furiosa,80,1300218,27000020010,52407,16303,36104
3910911,Espectador Flem,80,1300219,27000020010,52407,16303,36104
3910912,Decoração de Árvore Furiosa,80,1300220,27000020010,52407,16303,36104
3910913,Boneco de Neve de Dois Níveis Furioso,80,1300221,27000020010,52407,16303,36104
3910914,Decoração de Árvore Ardente,80,1300222,27000020010,52407,16303,36104
3910915,Vítima Chuti,80,1300223,27000020010,52407,16303,36104
3910916,Rena Fugitiva,80,1300224,27000020010,52407,16303,36104
3911001,Caçador de Presentes,85,1300225,27000020011,75657,16303,59354
3911002,Caçador Delinquente,85,1300226,27000020011,75657,16303,59354
3911003,Arremessador de Bola de Neve,85,1300227,27000020011,75657,16303,59354
3911004,Ladrão de Doces,85,1300228,27000020011,75657,16303,59354
3911005,Árvore Excessivamente Próspera,85,1300229,27000020011,75657,16303,59354
3911006,Caixa de Presente Fugitiva,85,1300230,27000020011,75657,16303,59354
3911007,Renas em Greve,85,1300231,27000020011,75657,16303,59354
3911008,Decoração de Árvore Brilhante,85,1300232,27000020011,75657,16303,59354
3911009,Boneco de Neve de Terror de Três Camadas,85,1300233,27000020011,75657,16303,59354
3911010,Decoração de Árvore Furiosa,85,1300234,27000020011,75657,16303,59354
