spot_id,location_kind,content_name_ptbr,floor_or_difficulty_ptbr,display_label_ptbr,map_name_ptbr,spot_name_ptbr,map_contents,map_ids,region_ids,mob_map_ids,npc_id,mob_name_ptbr,mob_level,mob_spawn_kind,exp_base_min,exp_base_values,exp_base_value_count,exp_status,spawn_value_by_map,spawn_rows,source_tables,catalog_version
map:101:region:84001:content:1,field,,,Mundo Novus > Vale Vulcan,Mundo Novus,Vale Vulcan,1,101,84001,101,308404,Portuário Lydian Vulcan,36,normal,125,125,1,candidato_estatico_item_900,101:25,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:84001:content:1,field,,,Mundo Novus > Vale Vulcan,Mundo Novus,Vale Vulcan,1,101,84001,101,308401,Rastreador Vulcan Ferinky,36,normal,125,125,1,candidato_estatico_item_900,101:24,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:84001:content:1,field,,,Mundo Novus > Vale Vulcan,Mundo Novus,Vale Vulcan,1,101,84001,101,308402,Sentinela Vulcan Ferinky,36,normal,125,125,1,candidato_estatico_item_900,101:27,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:84001:content:1,field,,,Mundo Novus > Vale Vulcan,Mundo Novus,Vale Vulcan,1,101,84001,101,308411,Vulcan Clod,36,normal,125,125,1,candidato_estatico_item_900,101:22,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:62001:content:1,field,,,Mundo Novus > Velha Fronteira,Mundo Novus,Velha Fronteira,1,101,62001,101,306202,Destruidor de Clops da Fronteira,20,normal,33,33,1,candidato_estatico_item_900,101:26,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:62001:content:1,field,,,Mundo Novus > Velha Fronteira,Mundo Novus,Velha Fronteira,1,101,62001,101,306203,Frontal Clops Sniper,20,normal,33,33,1,candidato_estatico_item_900,101:26,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:62001:content:1,field,,,Mundo Novus > Velha Fronteira,Mundo Novus,Velha Fronteira,1,101,62001,101,306201,Rastreador de Clops da Fronteira,20,normal,33,33,1,candidato_estatico_item_900,101:35,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:62001:content:1,field,,,Mundo Novus > Velha Fronteira,Mundo Novus,Velha Fronteira,1,101,62001,101,306206,Choqueiro Fora-da-lei da Fronteira,21,normal,37,37,1,candidato_estatico_item_900,101:36,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:62001:content:1,field,,,Mundo Novus > Velha Fronteira,Mundo Novus,Velha Fronteira,1,101,62001,101,306205,Incendiário Fora-da-Lei da Fronteira,21,normal,37,37,1,candidato_estatico_item_900,101:28,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:62001:content:1,field,,,Mundo Novus > Velha Fronteira,Mundo Novus,Velha Fronteira,1,101,62001,101,306204,Lutador de Facas Fora da Lei da Fronteira,21,normal,37,37,1,candidato_estatico_item_900,101:32,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313306,Atirador da Gangue Pumus,83,normal,21969,21969,1,candidato_estatico_item_900,101:48,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313303,Capanga Forte da Gangue Pumus,83,normal,21969,21969,1,candidato_estatico_item_900,101:65,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313314,Estilhaçador Selvagem,83,normal,21969,21969,1,candidato_estatico_item_900,101:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313302,Fera Selvagem Pumus,83,normal,21969,21969,1,candidato_estatico_item_900,101:38,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313304,Pumus Ranger Soma,83,normal,21969,21969,1,candidato_estatico_item_900,101:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313301,Pumus Silex,83,normal,21969,21969,1,candidato_estatico_item_900,101:80,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313315,Bork de Assalto Enfurecido,84,normal,23569,23569,1,candidato_estatico_item_900,101:28,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313307,Pumus Cirurgião Lydian,84,normal,23569,23569,1,candidato_estatico_item_900,101:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313317,Pumus Guerreiro Soma,84,normal,23569,23569,1,candidato_estatico_item_900,101:30,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313305,Pumus Mago Soma,84,normal,23569,23569,1,candidato_estatico_item_900,101:33,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313308,Pumus Médico Lydian,84,normal,23569,23569,1,candidato_estatico_item_900,101:30,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313309,Pumus Portuário Lydian,84,normal,23569,23569,1,candidato_estatico_item_900,101:30,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313310,Brutamontes da Gangue Pumus,85,normal,25219,25219,1,candidato_estatico_item_900,101:33,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313313,Estilhaçador Pumus,85,normal,25219,25219,1,candidato_estatico_item_900,101:39,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313316,Fantasma Enfurecido,85,normal,25219,25219,1,candidato_estatico_item_900,101:22,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313312,Pumus Adiar,85,normal,25219,25219,1,candidato_estatico_item_900,101:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:101:region:133001:content:1,field,,,Mundo Novus > Zona de Quarentena Pumus,Mundo Novus,Zona de Quarentena Pumus,1,101,133001,101,313311,Pumus Vafer Soldado de Cerco,85,normal,25219,25219,1,candidato_estatico_item_900,101:33,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120396,Arghol Selvagem,115,normal,172669,172669,1,candidato_estatico_item_900,103:28,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120303,Cordis Gafftail,115,normal,172669,172669,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120302,Cordis Meevlan,115,normal,172669,172669,1,candidato_estatico_item_900,103:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120301,Cordis Nyoka,115,normal,172669,172669,1,candidato_estatico_item_900,103:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120304,Cordis Mortal Vafer,116,normal,181669,181669,1,candidato_estatico_item_900,103:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120305,Cordis Rex Vafer,116,normal,181669,181669,1,candidato_estatico_item_900,103:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120397,Criminoso Selvagem,116,normal,181669,181669,1,candidato_estatico_item_900,103:28,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120306,Lançador Furtivo Cordis,116,normal,181669,181669,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120309,Controle Cordis Bork,117,normal,190919,190919,1,candidato_estatico_item_900,103:44,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120308,Cordis Passer Alpha,117,normal,190919,190919,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120307,Cordis Portuário Lydian,117,normal,190919,190919,1,candidato_estatico_item_900,103:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120398,Pinça Mecha Desenfreada,117,normal,190919,190919,1,candidato_estatico_item_900,103:26,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120310,Cordis Grumble Oul,118,normal,200419,200419,1,candidato_estatico_item_900,103:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120312,Cordis Kadal,118,normal,200419,200419,1,candidato_estatico_item_900,103:44,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120311,Cordis Lapis,118,normal,200419,200419,1,candidato_estatico_item_900,103:39,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1501:content:1,field,,,Novus Mundo 2 > Cratera Cordis,Novus Mundo 2,Cratera Cordis,1,103,1501,103,3120399,Fantasma Blindado Enfurecido,118,normal,200419,200419,1,candidato_estatico_item_900,103:30,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122302,Credo Batedor Crawler,104,normal,80869,80869,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122304,Credo Estilhaçador,104,normal,80869,80869,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122303,Credo Fera Selvagem,104,normal,80869,80869,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122301,Credo Guerreiro Crawler,104,normal,80869,80869,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122397,Estilhaçador Selvagem,104,normal,80869,80869,1,candidato_estatico_item_900,103:32,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122307,Credo Brutamontes Clops,105,normal,84169,84169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122305,Credo Buscador Clops,105,normal,84169,84169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122306,Credo Enganador Clops,105,normal,84169,84169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122308,Credo Ladino Vafer,105,normal,84169,84169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122398,Pathfinder Desenfreado,105,normal,84169,84169,1,candidato_estatico_item_900,103:32,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122312,Credo Glatt,106,normal,90169,90169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122309,Credo Mortal Vafer,106,normal,90169,90169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122310,Credo Rex Vafer,106,normal,90169,90169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122311,Credo Vafer Assassino,106,normal,90169,90169,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1101:content:1,field,,,Novus Mundo 2 > Ermo Credo,Novus Mundo 2,Ermo Credo,1,103,1101,103,3122399,Criminoso Selvagem,106,normal,90169,90169,1,candidato_estatico_item_900,103:32,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123304,Atirador Vagabundo,107,normal,96419,96419,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123391,Bork de Assalto Desenfreado,107,normal,96419,96419,1,candidato_estatico_item_900,103:28,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123301,Cirurgião Glossa,107,normal,96419,96419,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123303,Combatente Vagabundo,107,normal,96419,96419,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123302,Glossa Médica,107,normal,96419,96419,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123308,Berserker Vagabundo,108,normal,102919,102919,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123305,Gaff de Cristal Glossa,108,normal,102919,102919,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123307,Glossa Recon,108,normal,102919,102919,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123306,Glossa Scavenger,108,normal,102919,102919,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123392,Junker Desenfreado,108,normal,102919,102919,1,candidato_estatico_item_900,103:28,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123311,Catus de Cristal Glossa,109,normal,109669,109669,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:103:region:1201:content:1,field,,,Novus Mundo 2 > Ilha Vulcânica de Chaldea,Novus Mundo 2,Ilha Vulcânica de Chaldea,1,103,1201,103,3123312,Glossa Cristal Temizl,109,normal,109669,109669,1,candidato_estatico_item_900,103:45,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
